2020-01-16 12:40:24,43,80,-98,38,
2020-01-16 12:40:24,43,80,-69,37,
2020-01-16 12:40:23,43,176,-107,39,
2020-01-16 12:40:23,43,176,-84,38,
2020-01-16 12:40:23,43,176,-128,37,
2020-01-16 12:40:22,43,128,-128,39,
2020-01-16 12:40:22,43,128,-66,38,
2020-01-16 12:40:22,43,128,-128,37,
2020-01-16 12:40:21,43,80,-72,39,
2020-01-16 12:40:21,43,80,-128,38,
2020-01-16 12:40:21,43,80,-97,37,
2020-01-16 12:40:21,43,144,-99,39,
2020-01-16 12:40:21,43,144,-66,38,
2020-01-16 12:40:21,43,144,-128,37,
2020-01-16 12:40:19,43,176,-128,39,
2020-01-16 12:40:19,43,176,-128,38,
2020-01-16 12:40:19,43,176,-80,37,
2020-01-16 12:40:19,43,144,-128,39,
2020-01-16 12:40:19,43,144,-77,38,
2020-01-16 12:40:19,43,144,-128,37,
2020-01-16 12:40:18,43,128,-55,39,
2020-01-16 12:40:18,43,128,-128,38,
2020-01-16 12:40:18,43,128,-128,37,
2020-01-16 12:40:18,43,80,-128,39,
2020-01-16 12:40:18,43,80,-128,38,
2020-01-16 12:40:18,43,80,-70,37,
2020-01-16 12:40:17,43,176,-128,39,
2020-01-16 12:40:17,43,176,-79,38,
2020-01-16 12:40:17,43,176,-128,37,
2020-01-16 12:40:16,43,128,-128,39,
2020-01-16 12:40:16,43,128,-128,38,
2020-01-16 12:40:16,43,128,-69,37,
2020-01-16 12:40:15,43,80,-69,39,
2020-01-16 12:40:15,43,80,-128,38,
2020-01-16 12:40:15,43,80,-97,37,
2020-01-16 12:40:14,43,144,-65,39,
2020-01-16 12:40:14,43,144,-128,38,
2020-01-16 12:40:14,43,144,-128,37,
2020-01-16 12:40:14,43,176,-128,39,
2020-01-16 12:40:14,43,176,-128,38,
2020-01-16 12:40:14,43,176,-81,37,
2020-01-16 12:40:13,43,128,-64,39,
2020-01-16 12:40:13,43,128,-128,38,
2020-01-16 12:40:13,43,128,-128,37,
2020-01-16 12:40:08,43,128,-128,39,
2020-01-16 12:40:08,43,128,-60,38,
2020-01-16 12:40:08,43,128,-128,37,
2020-01-16 12:40:06,43,144,-128,39,
2020-01-16 12:40:06,43,144,-128,38,
2020-01-16 12:40:06,43,144,-65,37,
2020-01-16 12:40:04,43,128,-128,39,
2020-01-16 12:40:04,43,128,-128,38,
2020-01-16 12:40:04,43,128,-69,37,
2020-01-16 12:40:04,43,80,-67,39,
2020-01-16 12:40:04,43,80,-128,38,
2020-01-16 12:40:04,43,80,-128,37,
2020-01-16 12:40:03,43,176,-128,39,
2020-01-16 12:40:03,43,176,-78,38,
2020-01-16 12:40:03,43,176,-128,37,
2020-01-16 12:40:03,43,128,-73,39,
2020-01-16 12:40:03,43,128,-62,38,
2020-01-16 12:40:03,43,128,-128,37,
2020-01-16 12:40:03,43,144,-64,39,
2020-01-16 12:40:03,43,144,-128,38,
2020-01-16 12:40:03,43,144,-128,37,
2020-01-16 12:40:01,43,80,-128,39,
2020-01-16 12:40:01,43,80,-64,38,
2020-01-16 12:40:01,43,80,-128,37,
2020-01-16 12:40:00,43,144,-128,39,
2020-01-16 12:40:00,43,144,-65,38,
2020-01-16 12:40:00,43,144,-128,37,
2020-01-16 12:40:00,43,176,-84,39,
2020-01-16 12:40:00,43,176,-128,38,
2020-01-16 12:40:00,43,176,-128,37,
2020-01-16 12:39:59,43,80,-70,39,
2020-01-16 12:39:59,43,80,-128,38,
2020-01-16 12:39:59,43,80,-81,37,
2020-01-16 12:39:59,43,128,-128,39,
2020-01-16 12:39:59,43,128,-54,38,
2020-01-16 12:39:59,43,128,-128,37,
2020-01-16 12:39:58,43,176,-128,39,
2020-01-16 12:39:58,43,176,-128,38,
2020-01-16 12:39:58,43,176,-84,37,
2020-01-16 12:39:57,43,144,-61,39,
2020-01-16 12:39:57,43,144,-128,38,
2020-01-16 12:39:57,43,144,-128,37,
2020-01-16 12:39:53,43,80,-128,39,
2020-01-16 12:39:53,43,80,-128,38,
2020-01-16 12:39:53,43,80,-69,37,
2020-01-16 12:39:52,43,176,-128,39,
2020-01-16 12:39:52,43,176,-83,38,
2020-01-16 12:39:52,43,176,-128,37,
2020-01-16 12:39:52,43,128,-128,39,
2020-01-16 12:39:52,43,128,-51,38,
2020-01-16 12:39:52,43,128,-128,37,
2020-01-16 12:39:50,43,128,-128,39,
2020-01-16 12:39:50,43,128,-128,38,
2020-01-16 12:39:50,43,128,-52,37,
2020-01-16 12:39:50,43,80,-128,39,
2020-01-16 12:39:50,43,80,-68,38,
2020-01-16 12:39:50,43,80,-128,37,
2020-01-16 12:39:49,43,144,-128,39,
2020-01-16 12:39:49,43,144,-62,38,
2020-01-16 12:39:49,43,144,-128,37,
2020-01-16 12:39:47,43,80,-128,39,
2020-01-16 12:39:47,43,80,-128,38,
2020-01-16 12:39:47,43,80,-77,37,
2020-01-16 12:39:47,43,128,-128,39,
2020-01-16 12:39:47,43,128,-90,38,
2020-01-16 12:39:47,43,128,-53,37,
2020-01-16 12:39:47,43,144,-128,39,
2020-01-16 12:39:47,43,144,-128,38,
2020-01-16 12:39:47,43,144,-66,37,
2020-01-16 12:39:45,43,128,-49,39,
2020-01-16 12:39:45,43,128,-128,38,
2020-01-16 12:39:45,43,128,-128,37,
2020-01-16 12:39:44,43,80,-65,39,
2020-01-16 12:39:44,43,80,-128,38,
2020-01-16 12:39:44,43,80,-128,37,
2020-01-16 12:39:44,43,144,-128,39,
2020-01-16 12:39:44,43,144,-68,38,
2020-01-16 12:39:44,43,144,-128,37,
2020-01-16 12:39:44,43,176,-128,39,
2020-01-16 12:39:44,43,176,-128,38,
2020-01-16 12:39:44,43,176,-82,37,
2020-01-16 12:39:42,43,80,-128,39,
2020-01-16 12:39:42,43,80,-80,38,
2020-01-16 12:39:42,43,80,-62,37,
2020-01-16 12:39:42,43,128,-49,39,
2020-01-16 12:39:42,43,128,-128,38,
2020-01-16 12:39:42,43,128,-128,37,
2020-01-16 12:39:41,43,176,-128,39,
2020-01-16 12:39:41,43,176,-84,38,
2020-01-16 12:39:41,43,176,-128,37,
2020-01-16 12:39:40,43,144,-65,39,
2020-01-16 12:39:40,43,144,-128,38,
2020-01-16 12:39:40,43,144,-78,37,
2020-01-16 12:39:39,43,80,-94,39,
2020-01-16 12:39:39,43,80,-62,38,
2020-01-16 12:39:39,43,80,-128,37,
2020-01-16 12:39:39,43,128,-128,39,
2020-01-16 12:39:39,43,128,-128,38,
2020-01-16 12:39:39,43,128,-54,37,
2020-01-16 12:39:38,43,176,-128,39,
2020-01-16 12:39:38,43,176,-106,38,
2020-01-16 12:39:38,43,176,-81,37,
2020-01-16 12:39:37,43,144,-97,39,
2020-01-16 12:39:37,43,144,-63,38,
2020-01-16 12:39:37,43,144,-128,37,
2020-01-16 12:39:36,43,128,-52,39,
2020-01-16 12:39:36,43,128,-128,38,
2020-01-16 12:39:36,43,128,-128,37,
2020-01-16 12:39:35,43,80,-128,39,
2020-01-16 12:39:35,43,80,-62,38,
2020-01-16 12:39:35,43,80,-128,37,
2020-01-16 12:39:34,43,144,-128,39,
2020-01-16 12:39:34,43,144,-128,38,
2020-01-16 12:39:34,43,144,-61,37,
2020-01-16 12:39:32,43,128,-48,39,
2020-01-16 12:39:32,43,128,-128,38,
2020-01-16 12:39:32,43,128,-128,37,
2020-01-16 12:39:32,43,176,-128,39,
2020-01-16 12:39:32,43,176,-86,38,
2020-01-16 12:39:32,43,176,-128,37,
2020-01-16 12:39:32,43,80,-98,39,
2020-01-16 12:39:32,43,80,-65,38,
2020-01-16 12:39:32,43,80,-128,37,
2020-01-16 12:39:32,43,144,-67,39,
2020-01-16 12:39:32,43,144,-128,38,
2020-01-16 12:39:32,43,144,-128,37,
2020-01-16 12:39:30,43,128,-69,39,
2020-01-16 12:39:30,43,128,-49,38,
2020-01-16 12:39:30,43,128,-128,37,
2020-01-16 12:39:30,43,176,-106,39,
2020-01-16 12:39:30,43,176,-88,38,
2020-01-16 12:39:30,43,176,-128,37,
2020-01-16 12:39:29,43,80,-128,39,
2020-01-16 12:39:29,43,80,-65,38,
2020-01-16 12:39:29,43,80,-128,37,
2020-01-16 12:39:28,43,144,-65,39,
2020-01-16 12:39:28,43,144,-128,38,
2020-01-16 12:39:28,43,144,-97,37,
2020-01-16 12:39:27,43,128,-52,39,
2020-01-16 12:39:27,43,128,-128,38,
2020-01-16 12:39:27,43,128,-128,37,
2020-01-16 12:39:26,43,80,-99,39,
2020-01-16 12:39:26,43,80,-69,38,
2020-01-16 12:39:26,43,80,-128,37,
2020-01-16 12:39:26,43,144,-97,39,
2020-01-16 12:39:26,43,144,-72,38,
2020-01-16 12:39:26,43,144,-128,37,
2020-01-16 12:39:24,43,80,-128,39,
2020-01-16 12:39:24,43,80,-128,38,
2020-01-16 12:39:24,43,80,-63,37,
2020-01-16 12:39:24,43,144,-128,39,
2020-01-16 12:39:24,43,144,-128,38,
2020-01-16 12:39:24,43,144,-69,37,
2020-01-16 12:39:24,43,128,-48,39,
2020-01-16 12:39:24,43,128,-128,38,
2020-01-16 12:39:24,43,128,-128,37,
2020-01-16 12:39:23,43,176,-105,39,
2020-01-16 12:39:23,43,176,-82,38,
2020-01-16 12:39:23,43,176,-128,37,
2020-01-16 12:39:21,43,80,-128,39,
2020-01-16 12:39:21,43,80,-128,38,
2020-01-16 12:39:21,43,80,-59,37,
2020-01-16 12:39:21,43,128,-128,39,
2020-01-16 12:39:21,43,128,-128,38,
2020-01-16 12:39:21,43,128,-50,37,
2020-01-16 12:39:21,43,176,-128,39,
2020-01-16 12:39:21,43,176,-105,38,
2020-01-16 12:39:21,43,176,-80,37,
2020-01-16 12:39:20,43,144,-64,39,
2020-01-16 12:39:20,43,144,-128,38,
2020-01-16 12:39:20,43,144,-128,37,
2020-01-16 12:39:18,43,80,-128,39,
2020-01-16 12:39:18,43,80,-128,38,
2020-01-16 12:39:18,43,80,-64,37,
2020-01-16 12:39:18,43,176,-84,39,
2020-01-16 12:39:18,43,176,-128,38,
2020-01-16 12:39:18,43,176,-104,37,
2020-01-16 12:39:17,43,144,-128,39,
2020-01-16 12:39:17,43,144,-128,38,
2020-01-16 12:39:17,43,144,-74,37,
2020-01-16 12:39:17,43,128,-128,39,
2020-01-16 12:39:17,43,128,-45,38,
2020-01-16 12:39:17,43,128,-128,37,
2020-01-16 12:39:14,43,144,-66,39,
2020-01-16 12:39:14,43,144,-128,38,
2020-01-16 12:39:14,43,144,-128,37,
2020-01-16 12:39:14,43,128,-46,39,
2020-01-16 12:39:14,43,128,-128,38,
2020-01-16 12:39:14,43,128,-128,37,
2020-01-16 12:39:13,43,80,-100,39,
2020-01-16 12:39:13,43,80,-71,38,
2020-01-16 12:39:13,43,80,-128,37,
2020-01-16 12:39:12,43,176,-84,39,
2020-01-16 12:39:12,43,176,-128,38,
2020-01-16 12:39:12,43,176,-128,37,
2020-01-16 12:39:12,43,144,-128,39,
2020-01-16 12:39:12,43,144,-65,38,
2020-01-16 12:39:12,43,144,-128,37,
2020-01-16 12:39:11,43,128,-46,39,
2020-01-16 12:39:11,43,128,-128,38,
2020-01-16 12:39:11,43,128,-128,37,
2020-01-16 12:39:10,43,176,-128,39,
2020-01-16 12:39:10,43,176,-81,38,
2020-01-16 12:39:10,43,176,-128,37,
2020-01-16 12:39:10,43,80,-71,39,
2020-01-16 12:39:10,43,80,-128,38,
2020-01-16 12:39:10,43,80,-128,37,
2020-01-16 12:39:08,43,128,-46,39,
2020-01-16 12:39:08,43,128,-128,38,
2020-01-16 12:39:08,43,128,-89,37,
2020-01-16 12:39:08,43,144,-97,39,
2020-01-16 12:39:08,43,144,-66,38,
2020-01-16 12:39:08,43,144,-128,37,
2020-01-16 12:39:07,43,80,-128,39,
2020-01-16 12:39:07,43,80,-69,38,
2020-01-16 12:39:07,43,80,-128,37,
2020-01-16 12:39:07,43,176,-84,39,
2020-01-16 12:39:07,43,176,-128,38,
2020-01-16 12:39:07,43,176,-106,37,
2020-01-16 12:39:06,43,128,-88,39,
2020-01-16 12:39:06,43,128,-47,38,
2020-01-16 12:39:06,43,128,-128,37,
2020-01-16 12:39:05,43,144,-128,39,
2020-01-16 12:39:05,43,144,-97,38,
2020-01-16 12:39:05,43,144,-66,37,
2020-01-16 12:39:05,43,80,-128,39,
2020-01-16 12:39:05,43,80,-128,38,
2020-01-16 12:39:05,43,80,-61,37,
2020-01-16 12:39:02,43,144,-68,39,
2020-01-16 12:39:02,43,144,-128,38,
2020-01-16 12:39:02,43,144,-128,37,
2020-01-16 12:39:02,43,80,-128,39,
2020-01-16 12:39:02,43,80,-65,38,
2020-01-16 12:39:02,43,80,-128,37,
2020-01-16 12:39:01,43,128,-128,39,
2020-01-16 12:39:01,43,128,-50,38,
2020-01-16 12:39:01,43,128,-128,37,
2020-01-16 12:38:59,43,144,-128,39,
2020-01-16 12:38:59,43,144,-98,38,
2020-01-16 12:38:59,43,144,-67,37,
2020-01-16 12:38:59,43,80,-128,39,
2020-01-16 12:38:59,43,80,-128,38,
2020-01-16 12:38:59,43,80,-62,37,
2020-01-16 12:38:59,43,176,-84,39,
2020-01-16 12:38:59,43,176,-128,38,
